;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;
ENSRNOG00000002285;Pabir2;294.4481769;0.846306127;-0.240748483;0.106311924;-2.264548271;0.023540414;0.219227835;PABIR family member 2;;;;ENSG00000156504
ENSRNOG00000002294;Snx29;1236.682095;1.181013102;0.24002497;0.119169878;2.01414128;0.043994703;0.286644942;sorting nexin 29;;;;ENSG00000048471
ENSRNOG00000002302;Corin;44.20456387;1.913970267;0.936568418;0.416325207;2.249607765;0.024473855;0.224549886;corin; serine peptidase;;;ENSG00000145244
ENSRNOG00000002309;Hlx;20.69156628;0.447348565;-1.160528707;0.457590847;-2.536171156;0.011207194;NA;H2.0-like homeobox;;;;ENSG00000136630
ENSRNOG00000002320;Commd8;1509.425624;0.865341753;-0.20865808;0.097303947;-2.144394817;0.032001265;0.252180407;COMM domain containing 8;;;;ENSG00000169019
ENSRNOG00000002322;RGD1310587;618.83369;0.744836937;-0.425003475;0.208862763;-2.034845608;0.04186641;0.282450045;similar to hypothetical protein FLJ14146;;;;ENSG00000162817
ENSRNOG00000002336;Gabra4;4520.512609;1.167393405;0.223290823;0.099537819;2.243276217;0.024879008;0.225943135;gamma-aminobutyric acid type A receptor subunit alpha 4;;;;ENSG00000109158
ENSRNOG00000002349;Gabra2;8003.240068;1.157513624;0.211029174;0.090233162;2.338709722;0.019350462;0.201730351;gamma-aminobutyric acid type A receptor subunit alpha 2;;;;ENSG00000151834
ENSRNOG00000002353;Rab3gap2;6297.963345;1.191844798;0.25319638;0.088965219;2.846015357;0.004427006;0.101047951;RAB3 GTPase activating non-catalytic protein subunit 2;;;;ENSG00000118873
ENSRNOG00000002360;Gabrg1;6828.78005;0.781146603;-0.356334761;0.150321179;-2.370489401;0.017764553;0.1959275;gamma-aminobutyric acid type A receptor subunit gamma 1;;;;ENSG00000163285
ENSRNOG00000002376;Clasp1;7456.580725;1.121190068;0.165030869;0.066379718;2.48616404;0.012912843;0.170403219;cytoplasmic linker associated protein 1;;;;ENSG00000074054
ENSRNOG00000002381;Bmp3;631.3656132;1.297316296;0.375530263;0.161597388;2.323863449;0.020132814;0.205047971;bone morphogenetic protein 3;;;;ENSG00000152785
ENSRNOG00000002397;Slc30a10;624.3243732;1.182757275;0.242154034;0.07706875;3.142052173;0.001677681;0.065028868;solute carrier family 30; member 10;;;ENSG00000196660
ENSRNOG00000002418;Tgfb2;2433.433727;0.835078727;-0.260015881;0.107445949;-2.419969139;0.015521824;0.1830881;transforming growth factor; beta 2;;;ENSG00000092969
ENSRNOG00000002419;Plp1;53319.69267;0.350746147;-1.511500838;0.485312507;-3.114489773;0.001842633;0.067356462;proteolipid protein 1;;;;ENSG00000123560
ENSRNOG00000002428;Lpar4;170.4932982;0.761105805;-0.393831072;0.160720484;-2.450409947;0.014269365;0.175754782;lysophosphatidic acid receptor 4;;;;ENSG00000147145
ENSRNOG00000002450;Rrp15;715.6044162;0.876737241;-0.189783565;0.082918391;-2.288799415;0.02209101;0.215427631;ribosomal RNA processing 15 homolog;;;;ENSG00000067533
ENSRNOG00000002471;Polq;24.26587961;1.760961547;0.816363406;0.390676066;2.089617144;0.036652205;NA;DNA polymerase theta;;;;ENSG00000051341
ENSRNOG00000002475;RGD1565798;49.4680451;0.736761767;-0.440729897;0.201641423;-2.185711107;0.028836748;0.240768252;similar to tumor protein; translationally-controlled 1;;;ENSG00000133112
ENSRNOG00000002480;Gpr137b;1776.160935;0.870670844;-0.199800683;0.089794697;-2.225083333;0.026075644;0.231699829;G protein-coupled receptor 137B;;;;ENSG00000077585
ENSRNOG00000002520;Litaf;735.9763958;0.614881061;-0.701620723;0.185809267;-3.776026535;0.00015935;0.023071384;lipopolysaccharide-induced TNF factor;;;;ENSG00000189067
ENSRNOG00000002524;Gpr37;2979.855102;0.468022099;-1.095351441;0.340200106;-3.219726921;0.001283128;0.057297436;G protein-coupled receptor 37;;;;ENSG00000170775
ENSRNOG00000002529;Rap2c;2576.834579;0.867232455;-0.205509346;0.090081633;-2.281367901;0.022526686;0.217234755;RAP2C; member of RAS oncogene family;;;ENSG00000123728
ENSRNOG00000002542;Heatr6;494.2238632;1.178320099;0.23673151;0.111821326;2.117051547;0.034255473;0.257841401;HEAT repeat containing 6;;;;ENSG00000068097
ENSRNOG00000002592;Rps6ka6;482.869274;1.197214114;0.259681192;0.12847364;2.021279939;0.043250795;0.285324461;ribosomal protein S6 kinase A6;;;;ENSG00000072133
ENSRNOG00000002607;Sox9;1424.518593;0.718395185;-0.477150414;0.197621696;-2.414463709;0.015758393;0.184405661;SRY-box transcription factor 9;;;;ENSG00000125398
ENSRNOG00000002609;Ero1b;2630.527372;1.20678018;0.271162908;0.11386423;2.381458239;0.017244246;0.193807476;endoplasmic reticulum oxidoreductase 1 beta;;;;ENSG00000086619
ENSRNOG00000002610;Carhsp1;1156.811041;0.642087899;-0.639157285;0.220916804;-2.893203567;0.003813341;0.095799451;calcium regulated heat stable protein 1;;;;ENSG00000153048
ENSRNOG00000002691;Shcbp1l;12.92728679;1.908549056;0.932476269;0.456197587;2.044018418;0.040951728;NA;SHC binding and spindle associated 1 like;;;;ENSG00000157060
ENSRNOG00000002736;Rabgap1l;6797.738066;1.177232408;0.235399163;0.08623773;2.729653972;0.006340083;0.119861308;RAB GTPase activating protein 1-like;;;;ENSG00000152061
ENSRNOG00000002746;Fstl1;7491.878698;0.859150797;-0.219016721;0.099470805;-2.201819134;0.027678087;0.237231566;follistatin-like 1;;;;ENSG00000163430
ENSRNOG00000002751;Zdhhc15;486.8406225;1.210345018;0.275418357;0.113939199;2.417239722;0.015638714;0.183733116;zinc finger DHHC-type palmitoyltransferase 15;;;;ENSG00000102383
ENSRNOG00000002753;Adam11;4454.158832;1.152045925;0.20419823;0.094944259;2.150716979;0.031498545;0.250307426;ADAM metallopeptidase domain 11;;;;ENSG00000073670
ENSRNOG00000002757;Tada2a;1590.722207;1.135196038;0.182941459;0.081258874;2.251341314;0.024363928;0.22403891;transcriptional adaptor 2A;;;;ENSG00000276234
ENSRNOG00000002763;Ulk2;4589.092068;0.897069331;-0.156708605;0.072450721;-2.1629682;0.030543626;0.246275935;unc-51 like autophagy activating kinase 2;;;;ENSG00000083290
ENSRNOG00000002784;Pou3f4;132.2065467;0.768273049;-0.38030895;0.177510014;-2.14246476;0.032156101;0.252180407;POU class 3 homeobox 4;;;;ENSG00000196767
ENSRNOG00000002821;Phlpp1;5874.124077;0.870258396;-0.200484266;0.074422328;-2.693872561;0.007062716;0.126273844;PH domain and leucine rich repeat protein phosphatase 1;;;;ENSG00000081913
ENSRNOG00000002828;Tob1;1253.251118;0.814239911;-0.296474157;0.11121296;-2.665823805;0.007679993;0.131598676;transducer of ErbB-2.1;;;;ENSG00000141232
ENSRNOG00000002839;Slc19a2;1404.816758;1.168795458;0.225022477;0.099180334;2.268821523;0.023279182;0.218048868;solute carrier family 19 member 2;;;;ENSG00000117479
ENSRNOG00000002860;Ccdc181;2365.670891;0.84961298;-0.235122287;0.100243188;-2.345518856;0.019000617;0.201730351;coiled-coil domain containing 181;;;;ENSG00000117477
ENSRNOG00000002863;Cacna1e;14841.48736;1.317479732;0.397780768;0.145637415;2.731308898;0.006308331;0.119859676;calcium voltage-gated channel subunit alpha1 E;;;;ENSG00000198216
ENSRNOG00000002876;Eef2kmt;50.08831448;0.745731974;-0.423270895;0.211618553;-2.000159671;0.045483025;0.290273688;eukaryotic elongation factor 2 lysine methyltransferase;;;;ENSG00000186523
ENSRNOG00000002907;Plekha6;6517.311189;1.206309682;0.270600322;0.100230111;2.699790689;0.006938311;0.125489197;pleckstrin homology domain containing A6;;;;ENSG00000143850
ENSRNOG00000002915;Trim11;603.3727978;1.129079167;0.175146647;0.084947773;2.061815639;0.039225292;0.275574609;tripartite motif-containing 11;;;;ENSG00000154370
ENSRNOG00000002917;Sec14l5;239.2991673;0.548750236;-0.86577844;0.308950349;-2.802322261;0.005073616;0.107345513;SEC14-like lipid binding 5;;;;ENSG00000103184
ENSRNOG00000002932;Wdr19;3132.976027;1.132562303;0.179590416;0.088767886;2.023146246;0.043058072;0.284383544;WD repeat domain 19;;;;ENSG00000157796
ENSRNOG00000002935;Ankrd40;6784.566235;0.735632738;-0.442942409;0.115965919;-3.819591239;0.000133673;0.020422484;ankyrin repeat domain 40;;;;ENSG00000154945
ENSRNOG00000002947;Dpt;37.71561994;0.486022251;-1.040905731;0.511005913;-2.036973945;0.041652653;0.282075937;dermatopontin;;;;ENSG00000143196
ENSRNOG00000002963;C1ql1;442.7588174;0.760547481;-0.394889777;0.169745438;-2.326364596;0.019999109;0.204533821;complement C1q like 1;;;;ENSG00000131094
ENSRNOG00000003003;Tbc1d19;1759.242283;1.117952702;0.160859152;0.075721565;2.124350588;0.033640839;0.256483172;TBC1 domain family; member 19;;;ENSG00000109680
ENSRNOG00000003013;Srpx;1877.128743;1.195248038;0.257310038;0.105368809;2.441994367;0.014606375;0.17827489;sushi-repeat-containing protein; X-linked;;;ENSG00000156313
ENSRNOG00000003052;Cox18;931.9461422;1.150672764;0.202477609;0.100991809;2.004891389;0.044974659;0.289062568;cytochrome c oxidase assembly factor COX18;;;;ENSG00000163626
ENSRNOG00000003073;Gpr161;412.1694591;1.348084574;0.430911009;0.210994253;2.042287893;0.041122982;0.280528195;G protein-coupled receptor 161;;;;ENSG00000143147
ENSRNOG00000003081;Ribc1;68.65647918;0.682115498;-0.551912053;0.195226531;-2.827034057;0.004698133;0.103093655;RIB43A domain with coiled-coils 1;;;;ENSG00000158423
ENSRNOG00000003116;Dph1;951.5208918;1.174485419;0.232028803;0.099728381;2.326607543;0.019986163;0.204533821;diphthamide biosynthesis 1;;;;ENSG00000108963
ENSRNOG00000003122;Hdac8;2060.471846;1.239048748;0.309232949;0.113653814;2.720832122;0.006511782;0.121883396;histone deacetylase 8;;;;ENSG00000147099
ENSRNOG00000003205;Ldb2;7410.56762;1.218273227;0.284837729;0.109961656;2.590336834;0.009588206;0.145827632;LIM domain binding 2;;;;ENSG00000169744
ENSRNOG00000003209;NA;717.0230677;0.735761151;-0.442690592;0.164751663;-2.687017447;0.007209319;0.127658535;NA;;;;ENSG00000248485
ENSRNOG00000003211;Srp9;1735.266469;0.915358932;-0.127590529;0.064452257;-1.979613045;0.047747026;0.294785987;signal recognition particle 9;;;;ENSG00000143742
ENSRNOG00000003220;H3f3a;3303.499145;0.88034758;-0.183854852;0.084557939;-2.174306205;0.029682147;0.244001842;H3.3 histone A;;;;ENSG00000132475
ENSRNOG00000003223;Degs1;2447.713979;0.808183022;-0.307246051;0.108370707;-2.835139313;0.004580571;0.102462859;delta(4)-desaturase; sphingolipid 1;;;ENSG00000143753
ENSRNOG00000003228;Mid1ip1;1848.608944;0.76632101;-0.383979236;0.152915675;-2.511052162;0.012037191;0.165209326;MID1 interacting protein 1;;;;ENSG00000165175
ENSRNOG00000003232;Nherf1;1519.085457;0.756824751;-0.401968824;0.157056504;-2.559389857;0.010485608;0.153927888;NHERF family PDZ scaffold protein 1;;;;ENSG00000109062
ENSRNOG00000003242;Gulp1;467.2822448;0.835838792;-0.258703378;0.128877843;-2.00735341;0.044712046;0.288459524;GULP PTB domain containing engulfment adaptor 1;;;;ENSG00000144366
ENSRNOG00000003248;Mpzl1;1859.033383;0.83738792;-0.256031988;0.078143495;-3.276433796;0.00105127;0.051533761;myelin protein zero-like 1;;;;ENSG00000197965
ENSRNOG00000003253;Qdpr;3728.414428;0.627990184;-0.671186087;0.239842965;-2.798439751;0.005135015;0.107776667;quinoid dihydropteridine reductase;;;;ENSG00000151552
ENSRNOG00000003256;Ccng1;8239.711945;0.851313833;-0.232237021;0.086794419;-2.675713759;0.00745703;0.13001821;cyclin G1;;;;ENSG00000113328
ENSRNOG00000003273;Spata20;33.77631516;1.524041503;0.607902191;0.265681025;2.288090352;0.02213226;0.215457624;spermatogenesis associated 20;;;;ENSG00000006282
ENSRNOG00000003276;Myo1d;1878.716713;0.729505675;-0.455008893;0.170283081;-2.672073406;0.007538416;0.130773277;myosin ID;;;;ENSG00000176658
ENSRNOG00000003289;Lap3;1939.772709;0.68667585;-0.542298869;0.1633014;-3.320846408;0.000897449;0.047413478;leucine aminopeptidase 3;;;;ENSG00000002549
ENSRNOG00000003291;Creg1;558.8066391;0.864921227;-0.209359351;0.105123552;-1.991555137;0.04641989;0.291934078;cellular repressor of E1A-stimulated genes 1;;;;ENSG00000143162
ENSRNOG00000003300;Btg2;777.3952108;0.658943983;-0.601772268;0.220911953;-2.724036702;0.006448934;0.121093644;BTG anti-proliferation factor 2;;;;ENSG00000159388
ENSRNOG00000003310;Tmem63a;226.1086245;0.493330158;-1.019374609;0.288115267;-3.53807912;0.000403049;0.034059936;transmembrane protein 63a;;;;ENSG00000196187
ENSRNOG00000003338;Pmp22;743.3450038;0.577438255;-0.792261406;0.186081878;-4.257595711;2.07E-05;0.008532109;peripheral myelin protein 22;;;;ENSG00000109099
ENSRNOG00000003349;Col23a1;1042.224533;1.531968727;0.615386847;0.232347467;2.648562749;0.008083484;0.134889145;collagen type XXIII alpha 1 chain;;;;ENSG00000050767
ENSRNOG00000003388;Cenpf;39.23004895;0.588996355;-0.763669389;0.354297;-2.155449774;0.031126655;0.248340595;centromere protein F;;;;ENSG00000117724
ENSRNOG00000003402;Stx6;3410.810336;0.865182427;-0.208923733;0.075589035;-2.763942314;0.005710763;0.113814513;syntaxin 6;;;;ENSG00000135823
ENSRNOG00000003403;Slc35f5;1024.252394;1.161511012;0.216002832;0.090001306;2.399996652;0.016395222;0.18813103;solute carrier family 35; member F5;;;ENSG00000115084
ENSRNOG00000003442;Adora1;6848.254454;0.806326017;-0.310564821;0.138503897;-2.242282192;0.02494314;0.226006279;adenosine A1 receptor;;;;ENSG00000163485
ENSRNOG00000003479;Rnf150;3101.712299;1.264370894;0.33841973;0.11228958;3.013812402;0.002579873;0.08193454;ring finger protein 150;;;;ENSG00000170153
ENSRNOG00000003510;Fmo2;15.70463547;0.437316922;-1.19324892;0.537054564;-2.221839271;0.02629417;NA;flavin containing dimethylaniline monoxygenase 2;;;;ENSG00000094963
ENSRNOG00000003538;Adamts4;417.235958;0.400760641;-1.319187267;0.490249826;-2.690846988;0.007127088;0.126810637;ADAM metallopeptidase with thrombospondin type 1 motif;4;;;ENSG00000158859
ENSRNOG00000003541;Pggt1b;1723.205052;1.221952677;0.289188414;0.093434003;3.095108886;0.001967407;0.069679742;protein geranylgeranyltransferase type I subunit beta;;;;ENSG00000164219
ENSRNOG00000003559;Ccdc112;1064.77056;0.855550599;-0.225074913;0.099568333;-2.260506994;0.023789803;0.220544764;coiled-coil domain containing 112;;;;ENSG00000164221
ENSRNOG00000003576;Ints2;1650.981434;1.116028402;0.158373743;0.078417231;2.019629374;0.043421846;0.285324461;integrator complex subunit 2;;;;ENSG00000108506
ENSRNOG00000003625;Ubxn4;4109.438999;0.878077608;-0.187579639;0.084088443;-2.230742198;0.025698211;0.229589338;UBX domain protein 4;;;;ENSG00000144224
ENSRNOG00000003629;Nvl;865.6941932;1.177351147;0.235544671;0.11783975;1.998855834;0.045623955;0.29042007;nuclear VCP-like;;;;ENSG00000143748
ENSRNOG00000003687;Rgs2;2806.698565;1.130473335;0.176926963;0.085996045;2.057384876;0.039649219;0.277147331;regulator of G-protein signaling 2;;;;ENSG00000116741
ENSRNOG00000003707;Zmym3;6862.673279;1.226769505;0.29486421;0.095020742;3.10315627;0.001914685;0.068299685;zinc finger MYM-type containing 3;;;;ENSG00000147130
ENSRNOG00000003736;Col5a2;1418.975262;1.2376375;0.307588816;0.130503103;2.356946387;0.018425907;0.198913591;collagen type V alpha 2 chain;;;;ENSG00000204262
ENSRNOG00000003743;Dars1;5797.882089;0.867185166;-0.205588016;0.088317366;-2.32783229;0.019921011;0.204159255;aspartyl-tRNA synthetase 1;;;;ENSG00000115866
ENSRNOG00000003747;Get3;2597.063018;0.901527793;-0.149556126;0.073061685;-2.046984348;0.040659621;0.279935332;guided entry of tail-anchored proteins factor 3; ATPase;;;ENSG00000198356
ENSRNOG00000003756;Lancl3;450.2533448;1.304431821;0.38342154;0.128217217;2.990406054;0.002786068;0.084048204;LanC like family member 3;;;;ENSG00000147036
ENSRNOG00000003781;Atp10b;105.2335169;0.512169802;-0.965305902;0.367564111;-2.626224578;0.008633783;0.138591672;ATPase phospholipid transporting 10B (putative);;;;ENSG00000118322
ENSRNOG00000003797;Mrps7;1283.576399;0.903318993;-0.146692553;0.073479687;-1.996368762;0.045893798;0.290663425;mitochondrial ribosomal protein S7;;;;ENSG00000125445
ENSRNOG00000003807;Wnt9b;48.15598864;0.566823717;-0.819027969;0.398931329;-2.053055025;0.040067241;0.278453185;Wnt family member 9B;;;;ENSG00000158955
ENSRNOG00000003813;Kcnk10;836.1762001;1.373393836;0.457745394;0.182271586;2.511337087;0.012027479;0.165209326;potassium two pore domain channel subfamily K member 10;;;;ENSG00000100433
ENSRNOG00000003822;Slu7;3018.820798;0.859325158;-0.218723963;0.091131693;-2.400086696;0.016391189;0.18813103;SLU7 homolog; splicing factor;;;ENSG00000164609
ENSRNOG00000003827;Wipi1;2284.221681;0.816571936;-0.292348108;0.102791532;-2.844087482;0.004453882;0.101348113;WD repeat domain; phosphoinositide interacting 1;;;ENSG00000070540
ENSRNOG00000003832;Vash2;158.7380323;1.235646494;0.305266061;0.154684239;1.973478764;0.048441042;0.296960276;vasohibin 2;;;;ENSG00000143494
ENSRNOG00000003869;Sod3;484.632146;0.668787024;-0.580381238;0.23861424;-2.432299251;0.015003306;0.179939942;superoxide dismutase 3;;;;ENSG00000109610
ENSRNOG00000003872;Slc40a1;451.1995202;0.702053404;-0.510347316;0.218173399;-2.339182135;0.019326009;0.201730351;solute carrier family 40 member 1;;;;ENSG00000138449
ENSRNOG00000003880;Tph2;32.7156632;0.384038699;-1.380676397;0.476334484;-2.898543865;0.003748999;0.095292963;tryptophan hydroxylase 2;;;;ENSG00000139287
ENSRNOG00000003893;Ccnjl;185.707644;0.621415837;-0.686369086;0.188726309;-3.636848984;0.000275994;0.029113385;cyclin J-like;;;;ENSG00000135083
ENSRNOG00000003915;Pacc1;745.7262424;1.163797032;0.218839472;0.083557622;2.619024665;0.008818157;0.139728052;proton activated chloride channel 1;;;;ENSG00000065600
ENSRNOG00000003923;Rab21;2590.791983;0.849415546;-0.235457582;0.09318303;-2.526828997;0.011509753;0.160506167;RAB21; member RAS oncogene family;;;ENSG00000080371
ENSRNOG00000003928;Tmco1;1464.802154;0.848371534;-0.237231881;0.06275531;-3.780267864;0.00015666;0.022906444;transmembrane and coiled-coil domains 1;;;;ENSG00000143183
ENSRNOG00000003949;Phka2;977.4564892;1.218705789;0.285349883;0.128279581;2.224437288;0.026119037;0.231756273;phosphorylase kinase regulatory subunit alpha 2;;;;ENSG00000044446
ENSRNOG00000003951;Psmc1;7487.662105;0.86881755;-0.20287485;0.070326367;-2.88476225;0.003917094;0.095841985;proteasome 26S subunit; ATPase 1;;;ENSG00000100764
ENSRNOG00000003959;Rgs18;12.80236458;0.363737804;-1.459029218;0.600000347;-2.431713958;0.01502757;NA;regulator of G-protein signaling 18;;;;ENSG00000150681
ENSRNOG00000003980;Ttc1;2230.348975;0.867763569;-0.204626075;0.050975193;-4.014228555;5.96E-05;0.012952521;tetratricopeptide repeat domain 1;;;;ENSG00000113312
ENSRNOG00000003984;Apln;1152.786679;0.680926176;-0.5544297;0.182387144;-3.039850767;0.002366954;0.0781995;apelin;;;;0
ENSRNOG00000004003;Dusp10;282.7243247;0.692908443;-0.52926336;0.180708877;-2.928817709;0.003402539;0.091361267;dual specificity phosphatase 10;;;;ENSG00000143507
ENSRNOG00000004006;Dnajb9;1600.691257;0.884348857;-0.1773125;0.078802539;-2.250086123;0.024443479;0.224549886;DnaJ heat shock protein family (Hsp40) member B9;;;;ENSG00000128590
ENSRNOG00000004013;Grip1;5729.489221;1.312653344;0.392485968;0.132643062;2.95896341;0.003086757;0.088037701;glutamate receptor interacting protein 1;;;;ENSG00000155974
ENSRNOG00000004032;Tmem94;5674.502065;1.170460933;0.227076781;0.105697928;2.148356024;0.031685483;0.251157598;transmembrane protein 94;;;;ENSG00000177728
ENSRNOG00000004033;Sema6a;2788.921802;0.836309333;-0.257891433;0.113501674;-2.27213771;0.023078194;0.217604093;semaphorin 6A;;;;ENSG00000092421
ENSRNOG00000004040;Abca8;964.8229948;1.329553127;0.410941426;0.127112023;3.232907616;0.001225372;0.056126172;ATP binding cassette subfamily A member 8;;;;ENSG00000141338
ENSRNOG00000004049;Baiap2;11756.51112;1.134622432;0.182212292;0.085470512;2.131873179;0.033017274;0.254887139;BAR/IMD domain containing adaptor protein 2;;;;ENSG00000175866
ENSRNOG00000004089;Enpp2;5802.873987;0.645388008;-0.631761324;0.210201779;-3.005499414;0.002651451;0.082671815;ectonucleotide pyrophosphatase/phosphodiesterase 2;;;;ENSG00000136960
ENSRNOG00000004107;Rpl23;5145.157052;0.830664291;-0.267662559;0.114431497;-2.339063685;0.019332138;0.201730351;ribosomal protein L23;;;;0
